0,1,2,3,4,5,6,7,8,9,10,11,12
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-7,AB1-710 SENS,SENSE C2+T,C2+TC2 5169,51697 ARIVA,ARIVARASI A
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-7,AB1-711 SENS,SENSE C1+T,C1+TC1 5303,53038 UPEN,UPENDER P
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-7,AB1-711 SENS,SENSE C2+T,C2+TC2 5303,53038 UPEN,UPENDER P
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-801 SENS,SENSE C1+T,C1+TC1 5305,53056 PRAS,PRASANNA BHARATHI
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-801 SENS,SENSE C2+T,C2+TC2 5305,53056 PRAS,PRASANNA BHARATHI
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-802 SENS,SENSE C1+T,C1+TC1 5306,53066 RAJU,RAJU PATEL
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-808 SENS,SENSE C1+T,C1+TC1 5307,53070 SRITA,SRITAMA ROY
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-808 SENS,SENSE C2+T,C2+TC2 5307,53070 SRITA,SRITAMA ROY
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-809 SENS,SENSE C1+T,C1+TC1 5482,54827 DHIV,DHIVYA R
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-809 SENS,SENSE C2+T,C2+TC2 5482,54827 DHIV,DHIVYA R
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE C1+T,C1+TC1 5030,50307 PRIYA,PRIYAADHARSHINI M
BECE355L Advan,Advanced Cloud Computing TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE C2+T,C2+TC2 5134,51344 RADH,RADHIKA SELVAMANI
BECE402L Comm,Communication for Cyber Physical Systems TH,TH 2,2 2,2 0,0 0,0 2,2 MAB4,MAB4-101 BPS,BPS B1,B1 5220,52200 PRIYA,PRIYADARSHINI R
BECE402P Comm,Communication for Cyber Physical Systems Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB3-3,AB3-310 BPS,BPS L37+,L37+L38 5220,52200 PRIYA,PRIYADARSHINI R
BECE403E Embe,Embedded Systems Design ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-6,AB1-610 SENS,SENSE G1+T,G1+TG1 5040,50407 MUTH,MUTHULAKSHMI S
BECE403E Embe,Embedded Systems Design ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-6,AB1-606A SENS,SENSE L11+,L11+L12 5040,50407 MUTH,MUTHULAKSHMI S
BECE406E FPGA,FPGA Based System Design ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB1-8,AB1-808 SENS,SENSE F1,F1 5229,52292 HARI,HARIHARAN
BECE406E FPGA,FPGA Based System Design ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB1-8,AB1-808 SENS,SENSE F2,F2 5229,52292 HARI,HARIHARAN
BECE406E FPGA,FPGA Based System Design ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-7,AB1-706 SENS,SENSE L11+,L11+L12 5229,52292 HARI,HARIHARAN
BECE406E FPGA,FPGA Based System Design ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-7,AB1-706 SENS,SENSE L21+,L21+L22 5229,52292 HARI,HARIHARAN
BECE406E FPGA,FPGA Based System Design ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB1-8,AB1-809 SENS,SENSE G1,G1 5314,53140 JEAN,JEAN JENIFER NESAM J
BECE406E FPGA,FPGA Based System Design ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-7,AB1-706 SENS,SENSE L43+,L43+L44 5314,53140 JEAN,JEAN JENIFER NESAM J
BECE406E FPGA,FPGA Based System Design ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB1-8,AB1-801 SENS,SENSE G2,G2 5314,53140 JEAN,JEAN JENIFER NESAM J
BECE406E FPGA,FPGA Based System Design ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-7,AB1-706 SENS,SENSE L27+,L27+L28 5314,53140 JEAN,JEAN JENIFER NESAM J
BECE407E ASIC,ASIC Design ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB1-8,AB1-801 SENS,SENSE G1,G1 5031,50310 PRAT,PRATHIBA A
BECE407E ASIC,ASIC Design ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-3,AB3-312 SENS,SENSE L43+,L43+L44 5031,50310 PRAT,PRATHIBA A
BECE407E ASIC,ASIC Design ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB1-8,AB1-802 SENS,SENSE F1,F1 5305,53059 PRITA,PRITAM BHATTACHARJEE
BECE407E ASIC,ASIC Design ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-3,AB3-312 SENS,SENSE L29+,L29+L30 5305,53059 PRITA,PRITAM BHATTACHARJEE
BECE407E ASIC,ASIC Design ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB1-8,AB1-802 SENS,SENSE F2,F2 5305,53059 PRITA,PRITAM BHATTACHARJEE
BECE407E ASIC,ASIC Design ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-3,AB3-312 SENS,SENSE L19+,L19+L20 5305,53059 PRITA,PRITAM BHATTACHARJEE
BECE411L Crypt,Cryptography and Network Security TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-518 SENS,SENSE G1+T,G1+TG1 5044,50441 VIJAY,VIJAYAKUMAR P
BECE497J Proje,Project - I PJT,PJT 0,0 0,0 0,0 0,0 3,3 NIL,NIL,NIL,NIL ACAD,ACAD ACAD,ACAD FACULTY
BECE497J Proje,Project - I PJT,PJT 0,0 0,0 0,0 0,0 3,3 NIL,NIL,NIL,NIL PAT,PAT PAT,PAT
BECM497J Proje,Project - I PJT,PJT 0,0 0,0 0,0 0,0 3,3 NIL,NIL,NIL,NIL ACAD,ACAD ACAD,ACAD FACULTY
BECM497J Proje,Project - I PJT,PJT 0,0 0,0 0,0 0,0 3,3 NIL,NIL,NIL,NIL PAT,PAT PAT,PAT
BEVD207L Comp,Computer Architecture TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE E1+T,E1+TE1 5368,53684 MOH,MOHAMMED AARIF K O
BEVD207L Comp,Computer Architecture TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE E2+T,E2+TE2 5305,53059 PRITA,PRITAM BHATTACHARJEE
BEVD301L ASIC,ASIC Design TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE A1+T,A1+TA1 5027,50278 SAKT,SAKTHIVEL S M
BEVD301L ASIC,ASIC Design TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE A2+T,A2+TA2 5027,50278 SAKT,SAKTHIVEL S M
BEVD301P ASIC,ASIC Design Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB4-4,AB4-409 SENS,SENSE L23+,L23+L24 5027,50278 SAKT,SAKTHIVEL S M
BEVD302L Princ,Principles of Communication Systems TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE F1+TF,F1+TF1 5040,50409 RALP,RALPH SAMUEL THANGARAJ
BEVD302L Princ,Principles of Communication Systems TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE F2+TF,F2+TF2 5040,50409 RALP,RALPH SAMUEL THANGARAJ
BEVD303L CAD,CAD for IC Design TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE G2+T,G2+TG2 5229,52298 GIRIJ,GIRIJA SHANKAR SAHOO
BEVD303L CAD,CAD for IC Design TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-516 SENS,SENSE G1+T,G1+TG1 5303,53032 SRIDH,SRIDHAR C
BEVD309L Testin,Testing of VLSI Circuits TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-517 SENS,SENSE D2+T,D2+TD2 5169,51699 PAPA,PAPANASAM E
BEVD402L AI an,AI and Machine Learning for IC TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-517 SENS,SENSE D1+T,D1+TD1 5171,51712 G LAK,G LAKSHMI PRIYA
BEVD497J Proje,Project - I PJT,PJT 0,0 0,0 0,0 0,0 3,3 NIL,NIL,NIL,NIL ACAD,ACAD ACAD,ACAD FACULTY
BEVD497J Proje,Project - I PJT,PJT 0,0 0,0 0,0 0,0 3,3 NIL,NIL,NIL,NIL PAT,PAT PAT,PAT
MAEDS698 Intern,Internship I/ Dissertation I PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL ACAD,ACAD ACAD,ACAD FACULTY
MAEDS698 Intern,Internship I/ Dissertation I PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL PAT,PAT PAT,PAT
MAVLD698 Intern,Internship I/ Dissertation I PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL ACAD,ACAD ACAD,ACAD FACULTY
MAVLD698 Intern,Internship I/ Dissertation I PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL PAT,PAT PAT,PAT
BABMH102 Mech,Mechanical System Design and Analysis TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-4,AB1-402 BMH,BMH A1+T,A1+TA1+TAA51033,AA510335 DAVID,DAVIDSON JEBASEELAN
BABMH102 Mech,Mechanical System Design and Analysis TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-4,AB1-402 BMH,BMH A2+T,A2+TA2+TAA52364,AA523644 KRISH,KRISHANU GANGULY
BABMH102 Mech,Mechanical System Design and Analysis TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-4,AB1-408 BMH,BMH A1+T,A1+TA1+TAA51482,AA514825 ANAN,ANAND KUMAR AGRAWAL
BABMH202 Sens,Sensors and Signals ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-4,AB1-408 BMH,BMH D1+T,D1+TD1 5415,54159 ESWA,ESWARAN M
BABMH202 Sens,Sensors and Signals ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-4,AB1-402 BMH,BMH D2+T,D2+TD2 5414,54144 BOND,BONDA ATCHUTA GANESH YUVA RAJU
BABMH202 Sens,Sensors and Signals ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-4,AB1-402 BMH,BMH D1+T,D1+TD1 5015,50151 SUGU,SUGUMARAN
BABMH202 Sens,Sensors and Signals ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-8,AB1-803A BMH,BMH L13+,L13+L14 5414,54144 BOND,BONDA ATCHUTA GANESH YUVA RAJU
BABMH202 Sens,Sensors and Signals ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-8,AB1-803A BMH,BMH L27+,L27+L28 5414,54144 BOND,BONDA ATCHUTA GANESH YUVA RAJU
BABMH202 Sens,Sensors and Signals ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-8,AB1-803A BMH,BMH L29+,L29+L30 5415,54159 ESWA,ESWARAN M
BABMH202 Sens,Sensors and Signals ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-8,AB1-803A BMH,BMH L49+,L49+L50 5415,54159 ESWA,ESWARAN M
BABMH202 Sens,Sensors and Signals ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-8,AB1-803A BMH,BMH L31+,L31+L32 5015,50151 SUGU,SUGUMARAN
BABMH202 Sens,Sensors and Signals ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-8,AB1-803A BMH,BMH L37+,L37+L38 5015,50151 SUGU,SUGUMARAN
BABMH203 Intell,Intelligent Systems TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-4,AB1-408 BMH,BMH C1+T,C1+TC1+TC5C0120,C5C01204 JEGA,JEGADEESHWARAN R
BABMH203 Intell,Intelligent Systems TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-4,AB1-402 BMH,BMH C1+T,C1+TC1+TC5C3161,C5C31613 MOG,MOGANA PRIYA C
BABMH203 Intell,Intelligent Systems TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-4,AB1-402 BMH,BMH C2+T,C2+TC2+TC5C4282,C5C42823 SANT,SANTHOSH N
BABMH310 Embe,Embedded Systems and Programming ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-4,AB1-402 BMH,BMH F1+TF,F1+TF1 5477,54777 MAHE,MAHESWARI C
BABMH310 Embe,Embedded Systems and Programming ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-4,AB1-402 BMH,BMH F2+TF,F2+TF2 5481,54818 MATH,MATHIYAZHAGAN R
BABMH310 Embe,Embedded Systems and Programming ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-7,AB1-707B BMH,BMH L9+L1,L9+L10 5481,54818 MATH,MATHIYAZHAGAN R
BABMH310 Embe,Embedded Systems and Programming ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-7,AB1-707B BMH,BMH L15+,L15+L16 5481,54818 MATH,MATHIYAZHAGAN R
BABMH310 Embe,Embedded Systems and Programming ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-7,AB1-707B BMH,BMH L39+,L39+L40 5477,54777 MAHE,MAHESWARI C
BABMH310 Embe,Embedded Systems and Programming ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-7,AB1-707B BMH,BMH L43+,L43+L44 5477,54777 MAHE,MAHESWARI C
BABMH311 Fluid,Fluid and Thermal Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-4,AB1-408 BMH,BMH F1+TF,F1+TF1 5225,52252 PRITA,PRITAM DAS
BABMH311 Fluid,Fluid and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB2-0,AB2-014 BMH,BMH L5+L6,L5+L6 5225,52252 PRITA,PRITAM DAS
BABMH311 Fluid,Fluid and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB2-0,AB2-014 BMH,BMH L45+,L45+L46 5225,52252 PRITA,PRITAM DAS
BAMEE201 Mech,Mechanics of Materials ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-301 BME,BME D1+T,D1+TD1 5039,50395 SREE,SREEKANTH DONDAPATI
BAMEE201 Mech,Mechanics of Materials ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-302 BME,BME D1+T,D1+TD1 5057,50578 CHRI,CHRISTO MICHAEL T
BAMEE201 Mech,Mechanics of Materials ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-303 BMV,BMV D1+T,D1+TD1 5073,50731 JEYAN,JEYANTHI S
BAMEE201 Mech,Mechanics of Materials ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-301 BME,BME D2+T,D2+TD2 5073,50731 JEYAN,JEYANTHI S
BAMEE201 Mech,Mechanics of Materials ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-302 BME,BME D2+T,D2+TD2 5172,51725 AWAN,AWANI BHUSHAN
BAMEE201 Mech,Mechanics of Materials ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-006 BME,BME L5+L6,L5+L6 5039,50395 SREE,SREEKANTH DONDAPATI
BAMEE201 Mech,Mechanics of Materials ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-006 BME,BME L23+,L23+L24 5057,50578 CHRI,CHRISTO MICHAEL T
BAMEE201 Mech,Mechanics of Materials ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-006 BME,BME L43+,L43+L44 5057,50578 CHRI,CHRISTO MICHAEL T
BAMEE201 Mech,Mechanics of Materials ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-006 BMV,BMV L37+,L37+L38 5073,50731 JEYAN,JEYANTHI S
BAMEE201 Mech,Mechanics of Materials ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-006 BMV,BMV L51+,L51+L52 5073,50731 JEYAN,JEYANTHI S
BAMEE201 Mech,Mechanics of Materials ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-006 BME,BME L9+L1,L9+L10 5073,50731 JEYAN,JEYANTHI S
BAMEE201 Mech,Mechanics of Materials ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-006 BME,BME L13+,L13+L14 5073,50731 JEYAN,JEYANTHI S
BAMEE201 Mech,Mechanics of Materials ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-006 BME,BME L1+L2,L1+L2 5172,51725 AWAN,AWANI BHUSHAN
BAMEE201 Mech,Mechanics of Materials ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-006 BME,BME L21+,L21+L22 5172,51725 AWAN,AWANI BHUSHAN
BAMEE203 Therm,Thermodynamics and Thermal Systems ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-301 BME,BME F1+TF,F1+TF1 5031,50316 JOSE,JOSEPH DANIEL
BAMEE203 Therm,Thermodynamics and Thermal Systems ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-302 BME,BME F1+TF,F1+TF1 5031,50317 FERO,FEROSKHAN M
BAMEE203 Therm,Thermodynamics and Thermal Systems ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-303 BMV,BMV F1+TF,F1+TF1 5033,50339 MANA,MANAVALLA SREEKANTH
BAMEE203 Therm,Thermodynamics and Thermal Systems ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-301 BME,BME F2+TF,F2+TF2 5232,52324 SAUR,SAURABH YADAV
BAMEE203 Therm,Thermodynamics and Thermal Systems ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-302 BME,BME F2+TF,F2+TF2 5363,53634 AVAD,AVADHESH KUMAR SHARMA
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BME,BME L5+L6,L5+L6 5031,50316 JOSE,JOSEPH DANIEL
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BME,BME L49+,L49+L50 5031,50316 JOSE,JOSEPH DANIEL
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BME,BME L23+,L23+L24 5031,50317 FERO,FEROSKHAN M
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BME,BME L43+,L43+L44 5031,50317 FERO,FEROSKHAN M
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BMV,BMV L37+,L37+L38 5033,50339 MANA,MANAVALLA SREEKANTH
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BMV,BMV L45+,L45+L46 5033,50339 MANA,MANAVALLA SREEKANTH
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BME,BME L1+L2,L1+L2 5232,52324 SAUR,SAURABH YADAV
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BME,BME L21+,L21+L22 5232,52324 SAUR,SAURABH YADAV
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BME,BME L3+L4,L3+L4 5363,53634 AVAD,AVADHESH KUMAR SHARMA
BAMEE203 Therm,Thermodynamics and Thermal Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-005 BME,BME L15+,L15+L16 5363,53634 AVAD,AVADHESH KUMAR SHARMA
BAMEE301 Comp,Computational Engineering ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-302 BME,BME C1+T,C1+TC1 5092,50920 LAKS,LAKSHMI PATHI JAKKAMPUTI
BAMEE301 Comp,Computational Engineering ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-302 BME,BME C2+T,C2+TC2 5092,50920 LAKS,LAKSHMI PATHI JAKKAMPUTI
BAMEE301 Comp,Computational Engineering ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-4,AB1-406C BME,BME L31+,L31+L32 5092,50920 LAKS,LAKSHMI PATHI JAKKAMPUTI
BAMEE301 Comp,Computational Engineering ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-4,AB1-406C BME,BME L19+,L19+L20 5092,50920 LAKS,LAKSHMI PATHI JAKKAMPUTI
BAMEE301 Comp,Computational Engineering ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-303 BMV,BMV C1+T,C1+TC1 5020,50208 N.GO,N.GOBINATH
BAMEE301 Comp,Computational Engineering ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-4,AB1-406B BMV,BMV L57+,L57+L58 5020,50208 N.GO,N.GOBINATH
BAMEE301 Comp,Computational Engineering ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-301 BME,BME C1+T,C1+TC1 5043,50437 LENIN,LENIN BABU M C
BAMEE301 Comp,Computational Engineering ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-5,AB1-513 BME,BME L51+,L51+L52 5043,50437 LENIN,LENIN BABU M C
BAMEE301 Comp,Computational Engineering ETH,ETH 2,2 2,2 0,0 0,0 3,3 AB2-3,AB2-301 BME,BME C2+T,C2+TC2 5043,50437 LENIN,LENIN BABU M C
BAMEE301 Comp,Computational Engineering ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-4,AB1-406B BME,BME L27+,L27+L28 5043,50437 LENIN,LENIN BABU M C
BAMEE318 Vehic,Vehicle Systems Engineering ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-3,AB2-303 BMV,BMV A1+T,A1+TA1 5030,50302 TAMIL,TAMIL SELVAN P
BAMEE318 Vehic,Vehicle Systems Engineering ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-004 BMV,BMV L31+,L31+L32 5030,50302 TAMIL,TAMIL SELVAN P
BAMEE318 Vehic,Vehicle Systems Engineering ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-004 BMV,BMV L49+,L49+L50 5030,50302 TAMIL,TAMIL SELVAN P
BAMEE401 Produ,Production and Operations Management TH,TH 3,3 3,3 0,0 0,0 4,4 AB2-3,AB2-302 BME,BME A1+T,A1+TA1+TAA51391,AA513914 JOHN,JOHN RAJAN A
BAMEE401 Produ,Production and Operations Management TH,TH 3,3 3,3 0,0 0,0 4,4 AB2-3,AB2-302 BME,BME A2+T,A2+TA2+TAA52391,AA523914 JOHN,JOHN RAJAN A
BAMEE401 Produ,Production and Operations Management TH,TH 3,3 3,3 0,0 0,0 4,4 AB2-3,AB2-301 BME,BME A1+T,A1+TA1+TAA51115,AA511152 DR.P,DR.PADMANABHAN R
BAMEE401 Produ,Production and Operations Management TH,TH 3,3 3,3 0,0 0,0 4,4 AB2-3,AB2-301 BME,BME A2+T,A2+TA2+TAA52172,AA521724 GAJA,GAJANAND GUPTA
BMEE207L Kinem,Kinematics and Dynamics of Machines TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-4,AB1-409 BMH,BMH A2+T,A2+TA2 5059,50597 VINAY,VINAYAGAMURTHY G
BMEE207L Kinem,Kinematics and Dynamics of Machines TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-4,AB1-409 BMH,BMH A1+T,A1+TA1 5035,50350 SHYA,SHYAM KUMAR M B
BMEE207P Kinem,Kinematics and Dynamics of Machines Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-007 BMH,BMH L31+,L31+L32 5035,50350 SHYA,SHYAM KUMAR M B
BMEE207P Kinem,Kinematics and Dynamics of Machines Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-007 BMH,BMH L29+,L29+L30 5035,50350 SHYA,SHYAM KUMAR M B
BMEE207P Kinem,Kinematics and Dynamics of Machines Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-007 BMH,BMH L43+,L43+L44 5039,50395 SREE,SREEKANTH DONDAPATI
BMEE207P Kinem,Kinematics and Dynamics of Machines Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-007 BMH,BMH L7+L8,L7+L8 5059,50597 VINAY,VINAYAGAMURTHY G
BMEE207P Kinem,Kinematics and Dynamics of Machines Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-007 BMH,BMH L21+,L21+L22 5059,50597 VINAY,VINAYAGAMURTHY G
BMEE207P Kinem,Kinematics and Dynamics of Machines Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-0,AB1-007 BMH,BMH L55+,L55+L56 5039,50395 SREE,SREEKANTH DONDAPATI
BMEE210L Mech,Mechatronics and Measurement Systems TH,TH 3,3 3,3 0,0 0,0 3,3 AB2-3,AB2-307 BMV,BMV B1+T,B1+TB1 5073,50730 GIRID,GIRIDHARAN A
BMEE210P Mech,Mechatronics and Measurement Systems Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-8,AB1-803A BMV,BMV L5+L6,L5+L6 5073,50730 GIRID,GIRIDHARAN A
BMEE210P Mech,Mechatronics and Measurement Systems Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-8,AB1-803A BMV,BMV L51+,L51+L52 5073,50730 GIRID,GIRIDHARAN A
BMEE301L Desig,Design of Machine Elements TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-4,AB1-409 BMH,BMH C1+T,C1+TC1+TC5C1114,C5C11149 VENK,VENKATACHALAM G
BMEE301L Desig,Design of Machine Elements TH,TH 3,3 3,3 0,0 0,0 4,4 AB2-3,AB2-305 BME,BME C1+T,C1+TC1+TC5C1172,C5C11725 AWAN,AWANI BHUSHAN
BMEE301L Desig,Design of Machine Elements TH,TH 3,3 3,3 0,0 0,0 4,4 AB2-3,AB2-305 BME,BME C2+T,C2+TC2+TC5C1274,C5C12747 TAPA,TAPAN KUMAR MAHANTA
BMEE301L Desig,Design of Machine Elements TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-4,AB1-410 BMH,BMH C1+T,C1+TC1+TC5C1174,C5C11747 TAPA,TAPAN KUMAR MAHANTA
BMEE301L Desig,Design of Machine Elements TH,TH 3,3 3,3 0,0 0,0 4,4 AB2-3,AB2-304 BME,BME C1+T,C1+TC1+TC5C0116,C5C01167 BHAS,BHASKARA RAO
BMEE301L Desig,Design of Machine Elements TH,TH 3,3 3,3 0,0 0,0 4,4 AB2-3,AB2-304 BME,BME C2+T,C2+TC2+TC5C0216,C5C02167 BHAS,BHASKARA RAO
